"GDLCODE","2025.fies.urb","2025.fies.rur","2030.fies.urb","2030.fies.rur","2020.pop.urb","2020.pop.rur","2025.pop.urb","2025.pop.rur","2030.pop.urb","2030.pop.rur","2020.stunt","2025.stunt","2030.stunt"
"BLZr103",0.514113232959062,0.0356460756156594,0.373743682401255,0.123650791123509,100509,100189,99883,99927,100601,99734,0.137760861543939,0.840925908880308,0.296151599148288
"BLZr104",0.593873754376546,0.595561450812966,0.758241760544479,0.269785219104961,99869,100568,99979,100038,100335,100190,0.197888174559921,0.332189686829224,0.460211684694514
"BOLr101",0.918394994689152,0.163673338247463,0.0080431851092726,0.95237687160261,99520,99782,100013,100358,100286,100278,0.168043907498941,0.0103861787356436,0.671090324642137
"BOLr102",0.99916796782054,0.272512949537486,0.868225281592458,0.925339441047981,100551,100406,100172,100028,99900,99961,0.669936239719391,0.0224204123951495,0.97508252854459
"BOLr103",0.800316965673119,0.52790311188437,0.465507886605337,0.562042306642979,99866,99900,100170,99451,99990,100294,0.200053558452055,0.43746924912557,0.60413885768503
"BOLr104",0.705261972500011,0.478446227265522,0.709173089591786,0.723144703079015,100264,100946,100067,100380,100846,100090,0.179921942064539,0.73503957898356,0.783535571070388
"BOLr105",0.783987561706454,0.27272039372474,0.934734483016655,0.133849936071783,99609,99920,100186,100018,100411,99081,0.95972120272927,0.0984324831515551,0.323037550551817
"BOLr106",0.14332585548982,0.256940253777429,0.66029430180788,0.578277694992721,100139,100122,99478,99975,100876,99751,0.755871526431292,0.604801415000111,0.584461519960314
"BOLr107",0.0948340087197721,0.654009877704084,0.123501456342638,0.976001765811816,99636,99813,99800,99541,100343,100133,0.779701116960496,0.34278260730207,0.380214588483796
"BOLr108",0.666756710968912,0.975439213914797,0.109568342799321,0.142476679058746,99869,100079,99686,99675,100072,99339,0.919173763832077,0.318953258451074,0.449305877787992
"BOLr109",0.37673082947731,0.462596426252276,0.622120396699756,0.454950674204156,99788,99741,99707,99264,99839,99776,0.371152674313635,0.659039171878248,0.714447042206302
"BRAr101",0.429100088542327,0.784306694753468,0.524107398232445,0.581647468265146,100440,99820,99561,100045,99778,99609,0.578022865345702,0.695761319482699,0.186383045976982
"BRAr102",0.119451924460009,0.988292353926226,0.804894789122045,0.403662178199738,100030,99794,99575,99683,100292,100078,0.57788737420924,0.495737544959411,0.752809948986396
"BRAr103",0.537236947799101,0.582835266599432,0.210999520495534,0.385083488887176,99858,99865,100086,100198,99377,100669,0.197647921741009,0.106616004137322,0.695856513921171
"BRAr104",0.627547902520746,0.111425371374935,0.135408847592771,0.261707092635334,99937,100261,100455,99979,100293,99836,0.676944446517155,0.280472948681563,0.0371013858821243
"BRAr105",0.246148316189647,0.767289395909756,0.825675640255213,0.137872996740043,99738,99745,99881,99973,99854,99889,0.271239236928523,0.0958956286776811,0.767913961550221
"BRAr106",0.994300330989063,0.782036019489169,0.939814999233931,0.700031768064946,99852,99662,99918,100927,100012,99193,0.948658472392708,0.158902218099684,0.30275913188234
"BRAr107",0.26662112865597,0.942199255106971,0.975740590831265,0.958262227708474,99977,100214,100041,99799,99600,100166,0.495340978261083,0.664084451738745,0.264281198848039
"BRAr108",0.752610934665427,0.0765472094062716,0.366675565717742,0.322418049676344,99412,100050,99385,99896,99346,99656,0.132886759703979,0.482486237306148,0.0104474555701017
"BRAr109",0.851219821954146,0.443802981171757,0.503011977067217,0.38673457945697,99697,100129,99994,100426,100455,100079,0.808167742798105,0.224083682755008,0.920455429935828
"BRAr110",0.0143189949449152,0.0494358376599848,0.666026880964637,0.393485575215891,99835,99167,100149,99911,99436,99068,0.812033243477345,0.179882393684238,0.281300449743867
"BRAr111",0.949670527363196,0.309030633186921,0.377663975581527,0.509842525934801,100007,100191,99987,100293,100258,100077,0.276475846534595,0.876294432440773,0.508760426659137
"BRAr112",0.807999960379675,0.0563846011646092,0.0233160415664315,0.813346216920763,99694,99911,100657,100187,100271,100223,0.0809446454513818,0.0478032713290304,0.310081661678851
"BRAr113",0.192931087687612,0.697818645741791,0.819860700517893,0.299212488811463,99929,100309,99763,99643,99970,100287,0.439574753399938,0.385888874065131,0.315885890973732
"BRAr114",0.612166600069031,0.0751425996422768,0.334923966322094,0.418281669961289,100076,99551,100155,99530,99689,99813,0.698540808167309,0.477468742523342,0.286917449440807
"BRAr115",0.543597552459687,0.193986641941592,0.294873215258121,0.0368001523893327,100212,99859,99802,99694,100063,99871,0.390396123751998,0.262663037981838,0.276359794661403
"BRAr116",0.102869062917307,0.869867959059775,0.579316204646602,0.320391248213127,99817,99794,99889,99694,100152,100007,0.499663586029783,0.49451251863502,0.922882550861686
"BRAr117",0.373654521768913,0.542635223129764,0.848986406810582,0.703379851998761,99696,100130,99522,99744,100454,99769,0.114953718613833,0.575207652291283,0.350210005184636
"BRAr118",0.368838952155784,0.623310453491285,0.183809128822759,0.1059623088222,100241,99724,99451,99769,99706,99599,0.787353572202846,0.133844942552969,0.880698540247977
"BRAr119",0.118304662173614,0.11849837237969,0.0693295835517347,0.369097087532282,99807,99420,100330,100263,100015,99907,0.936672897543758,0.0992224188521504,0.287163868779317
"BRAr120",0.682671193964779,0.132107986137271,0.743309617508203,0.174231968820095,99899,100188,100137,100344,99960,100255,0.462597313569859,0.605301902163774,0.584574010455981
"BRAr121",0.0304006459191442,0.0424101983662695,0.61900104698725,0.695511467754841,99406,100450,99929,100534,99828,100502,0.576262362068519,0.407297304831445,0.0884520725812763
"BRAr122",0.593084658263251,0.248119878116995,0.63580734282732,0.03144860570319,99659,100170,99408,100118,100089,99370,0.0287961813155562,0.984091124031693,0.608066817512736
"BRAr123",0.358280521817505,0.6175490480382,0.161207814933732,0.41680230689235,100200,100018,99650,100461,99292,100355,0.991557909874246,0.463164497399703,0.537975326646119
"BRAr124",0.166198409628123,0.406686600996181,0.969381999690086,0.375996822025627,99817,99836,100116,99888,99437,100404,0.621009979164228,0.159956603311002,0.839508509263396
"BRAr125",0.935996373882517,0.339020174695179,0.549942463869229,0.34939992823638,100416,99610,99842,100249,99994,100240,0.254911361960694,0.574382471619174,0.280864420114085
"BRAr126",0.121286962646991,0.215880970936269,0.598834790987894,0.0188242045696825,100914,99983,100335,99442,99519,100441,0.649908742168918,0.186378901125863,0.0959300238173455
"BRAr127",0.80739888548851,0.40594093920663,0.716797407716513,0.718888374278322,100188,99745,100060,100751,99985,100100,0.77698083454743,0.0529189207591116,0.113880163757131
"BRBr101",0.18652759725228,0.799256301485002,0.73152313916944,0.26192536461167,99766,99881,100151,100020,99468,99747,0.943099345080554,0.0644996946211904,0.403250546427444
"BRBr102",0.292299219407141,0.114554596832022,0.4698276380077,0.705093380063772,99677,100059,99980,100073,99938,100442,0.473202205263078,0.530710195889696,0.794735717587173
"BRBr103",0.287342157447711,0.820484442869201,0.471045592334121,0.188614182639867,99357,99834,100320,100375,99637,99904,0.0412076702341437,0.0429366212338209,0.549935829825699
"BRBr104",0.978421967709437,0.507285206345841,0.630648428341374,0.724698279984295,100171,100330,99840,100479,100337,99732,0.133929423056543,0.356067013926804,0.622753739124164
"BRNt",0.523569162003696,0.0244072743225843,0.0601869027595967,0.41209125937894,100040,99379,100167,100198,100360,100070,0.365994757739827,0.0899095556233078,0.846494611119851
"BTNr101",0.521214705659077,0.467985726660118,0.105500274104998,0.400139705277979,99746,100157,99766,100341,100106,99994,0.727038316428661,0.138192868791521,0.668311300221831
"BTNr102",0.532789286924526,0.650440753437579,0.673512959852815,0.0604224745184183,100054,100149,100271,100378,99971,100097,0.676164021249861,0.712638708297163,0.313375388272107
"BTNr103",0.692005142569542,0.184542829636484,0.875864231726155,0.443545749876648,100350,99951,99749,100042,100332,99865,0.752041041385382,0.784091510577127,0.850192232290283
"BTNr104",0.927980358479545,0.954479596577585,0.146340067032725,0.251423908397555,100265,100241,100551,100299,100510,99378,0.0557815216016024,0.10890358616598,0.7583235159982
"BTNr105",0.686489483574405,0.113388082711026,0.828182331519201,0.112906021298841,99764,99773,99689,100129,99756,100468,0.717588866129518,0.247250183252618,0.717023645527661
"BTNr106",0.0766670156735927,0.456856026081368,0.552315679611638,0.74518215097487,100170,100029,100049,100435,99527,100455,0.989446364575997,0.878675112267956,0.00453690974973142
"BTNr107",0.120090962620452,0.612854809733108,0.929619004949927,0.707020338624716,100221,100305,99805,100150,99811,99941,0.531864747172222,0.0668637263588607,0.256525628035888
"BTNr108",0.712574026314542,0.913569004973397,0.0160776323173195,0.401871319627389,100115,100195,100173,99929,99787,100104,0.612896980019286,0.0238534400705248,0.462019139202312
"BTNr109",0.572236618492752,0.363008259562775,0.360660874517635,0.460872854106128,99995,99598,99778,99876,99787,99925,0.698678761022165,0.156942007597536,0.298543361481279
"BTNr110",0.63224664167501,0.0150050753727555,0.967609731480479,0.181744839530438,99913,99947,99896,100380,99607,100270,0.00893783266656101,0.826369690708816,0.481130825122818
"BTNr111",0.23871413199231,0.247590552084148,0.994953054701909,0.780571683077142,99854,100124,100082,99911,100230,99945,0.170159321511164,0.912027090787888,0.633986957604066
"BTNr112",0.89954843884334,0.752280460204929,0.895837374497205,0.287796297110617,100119,100448,99693,99739,99448,100238,0.251630225917324,0.592810097616166,0.487714442424476
"BTNr113",0.726230325875804,0.178026755573228,0.504880181746557,0.0850316807627678,100035,99652,100103,100138,99723,99808,0.186342576984316,0.427427836926654,0.514137329068035
"BTNr114",0.399032565997913,0.309897081926465,0.0341323695611209,0.949160659685731,99941,100013,100064,100006,99375,99845,0.866674184333533,0.151871792040765,0.22268956550397
"BTNr115",0.820709074381739,0.182319246698171,0.556290390435606,0.676544778514653,99569,100264,99624,100512,99263,99686,0.377494511660188,0.0771032506600022,0.435422751819715
"BTNr116",0.325744078261778,0.933629126287997,0.0506345136091113,0.251272633904591,100176,100028,99865,99892,98896,99972,0.880629997467622,0.819656394887716,0.569294395390898
"BTNr117",0.873496408807114,0.0798726929351687,0.72460037865676,0.195719356648624,99768,99861,99143,100284,100462,100065,0.383812178391963,0.285453747725114,0.522339779650792
"BTNr118",0.528011585352942,0.43453801353462,0.944857310270891,0.422762787668034,100734,100098,100069,99423,100136,100222,0.838926334166899,0.446559740463272,0.301210512872785
"BTNr119",0.369525815825909,0.615848694462329,0.19354706373997,0.757399467285722,100139,100214,99425,100166,100090,100860,0.128545291954651,0.623888197820634,0.390746149700135
"BTNr120",0.72553385514766,0.392213189741597,0.648393499432132,0.362686929758638,100363,99917,100307,100043,99712,99794,0.908574189292267,0.319996786070988,0.663815560983494
"BWAr101",0.192799412412569,0.356301933759823,0.128763979068026,0.153177483240142,99558,99747,100208,100295,99728,99977,0.153461902169511,0.708908887812868,0.628243532963097
"BWAr102",0.280653133057058,0.971936246147379,0.885945919202641,0.822088188724592,99299,100206,99686,99678,100130,99793,0.291241865605116,0.848197875311598,0.656428326386958
"BWAr103",0.151623539393768,0.977190765552223,0.851883155526593,0.923426445806399,100229,100093,99780,100364,99723,100091,0.770401632878929,0.421695682220161,0.98550659022294
"BWAr104",0.137539592105895,0.0950395597610623,0.786741448100656,0.805763837881386,99831,99620,100306,99897,100101,100044,0.402341835666448,0.506293845828623,0.838933812454343
"BWAr105",0.0669375266879797,0.252047571353614,0.26556116505526,0.764923620037735,99522,99791,100106,100100,100241,100225,0.545644097030163,0.300963812042028,0.740125511307269
"BWAr106",0.0383105154614896,0.83120999019593,0.554773570969701,0.936147024389356,99820,99978,100126,100092,99853,100133,0.686230957973748,0.747307123383507,0.75509598501958
"BWAr107",0.0477703721262515,0.0767463513184339,0.869699115864933,0.768178994068876,99693,99303,99799,100085,100005,99605,0.112138962605968,0.954777663573623,0.140283849323168
"BWAr108",0.38478297740221,0.101438899291679,0.219744140282273,0.645963752176613,99306,100555,99970,99931,99939,100157,0.00444495142437518,0.252692945534363,0.585002671927214
"BWAr109",0.755573608214036,0.731934179319069,0.618882443523034,0.46511508570984,100624,100013,99932,99692,100309,99944,0.0727829770185053,0.281426744069904,0.32313484326005
"BWAr110",0.292426017578691,0.386466130614281,0.525565798627213,0.346655730623752,99923,100448,100003,99234,99983,100093,0.042016499210149,0.279367184499279,0.552934942999855
"CAFr101",0.371263459790498,0.929973697755486,0.584338845219463,0.245298418914899,99793,99601,99962,100439,100579,99785,0.473142187576741,0.0896518642548472,0.375259294640273
"CAFr102",0.315484997583553,0.774354733061045,0.141309361672029,0.559941228479147,100063,99960,100281,100227,99477,100265,0.656487979926169,0.950547855347395,0.417982631362975
"CAFr103",0.894581507891417,0.976724150124937,0.00300799240358174,0.465051347855479,99564,99778,99761,99964,99857,100207,0.418176867533475,0.908375465078279,0.40160252363421
"CAFr104",0.336655468679965,0.905173692386597,0.0597362495027483,0.587509598350152,100434,99536,99930,100172,99867,100140,0.543199410894886,0.0246503001544625,0.597457616124302
"CAFr105",0.35718442266807,0.201180953299627,0.483443823875859,0.793326270300895,100235,100370,100078,100068,99850,99941,0.849687449866906,0.932519366266206,0.543604189995676
"CAFr106",0.794478585710749,0.521799502894282,0.586793462978676,0.170350268250331,100021,99915,99954,99860,100258,99604,0.550909016979858,0.516994055593386,0.0851621839683503
"CANr101",0.98955303337425,0.2222915077582,0.380880903219804,0.0533367667812854,99512,100104,100133,100235,99661,99672,0.856344453990459,0.764897910412401,0.50730952504091
"CANr102",0.884021887090057,0.799026229185984,0.0372731252573431,0.924144852906466,100090,100316,100286,100221,99558,99936,0.171334879705682,0.593541580718011,0.0582906005438417
"CANr103",0.252238844987005,0.431309946812689,0.935958283254877,0.651222225045785,100033,99960,99978,99289,100383,100203,0.962511882884428,0.130115075502545,0.676955915289
"CANr104",0.935615706723183,0.364638280589134,0.605158881749958,0.777686837129295,100161,100499,100333,99691,100262,100126,0.0104053020477295,0.00058305449783802,0.764435794204473
"CANr105",0.402843273710459,0.0401250910945237,0.901313543785363,0.0954610558692366,100355,100438,99858,99628,100117,100236,0.93283233512193,0.427134497789666,0.544234141241759
"CANr106",0.27529303310439,0.825899747665972,0.060661563416943,0.452781850472093,99815,100289,100385,99674,99314,99887,0.416127882432193,0.309577357722446,0.571989425458014
"CANr107",0.823255992727354,0.803087875479832,0.806319683091715,0.474212064407766,100259,99715,100047,100309,99703,99932,0.237280115485191,0.648715133080259,0.56104368227534
"CANr108",0.717804397689179,0.566189331235364,0.208407860249281,0.186200209893286,99730,99627,99858,99699,99837,100331,0.69273161329329,0.861184294568375,0.580384077038616
"CANr109",0.628991720732301,0.793065004749224,0.531640001107007,0.557172247208655,100168,99718,100072,99610,99683,99999,0.4777263822034,0.336108164861798,0.232765434775501
"CANr110",0.709385880501941,0.664589510299265,0.179137502331287,0.847440278856084,99822,100032,99991,100054,99903,100133,0.158158543985337,0.855360735673457,0.818443625466898
